id,postcode,locality,long,lat,dc,show
10676,6603,LAKE HINDS,116.725982,-30.874243,WONGAN HILLS LPO,0
10677,6603,LAKE NINAN,116.725982,-30.874243,WONGAN HILLS LPO,0
10678,6603,MOCARDY,116.725982,-30.874243,WONGAN HILLS LPO,0
10679,6603,WONGAN HILLS,116.725982,-30.874243,WONGAN HILLS LPO,0
10680,6605,KONDUT,116.762957,-30.730158,WONGAN HILLS LPO,0
10681,6606,BALLIDU,116.829163,-30.614263,BALLIDU LPO,0
10682,6606,EAST BALLIDU,116.829163,-30.614263,BALLIDU LPO,0
10683,6606,WEST BALLIDU,116.829163,-30.614263,BALLIDU LPO,0
10684,6608,EAST DAMBORING,116.826594,-30.429334,MOORA LPO,0
10685,6608,MARNE,116.826594,-30.429334,MOORA LPO,0
10686,6608,PITHARA,116.826594,-30.429334,MOORA LPO,0
10687,6609,DALWALLINU,116.750631,-30.266489,DALWALLINU LPO,0
10688,6609,NUGADONG,116.750631,-30.266489,DALWALLINU LPO,0
10689,6609,XANTIPPE,116.750631,-30.266489,DALWALLINU LPO,0
10690,6612,JIBBERDING,117.835179,-29.545139,MOORA LPO,0
10691,6612,MIAMOON,117.835179,-29.545139,MOORA LPO,0
10692,6612,PAYNES FIND,117.835179,-29.545139,MOORA LPO,0
10693,6612,WUBIN,117.835179,-29.545139,MOORA LPO,0
10694,6613,BUNTINE,116.523551,-29.962626,MOORA LPO,0
10695,6614,MAYA,116.551869,-29.888797,MOORA LPO,0
10696,6616,LATHAM,116.434223,-29.76691,MOORA LPO,0
21794,6620,BUNJIL,116.6013512,-29.62372971,WA Country,0
10697,6620,PERENJORI,116.702611,-29.340545,PERENJORI LPO,0
10698,6620,ROTHSAY,116.702611,-29.340545,PERENJORI LPO,0
10699,6623,BOWGADA,116.120459,-29.021683,MORAWA LPO,0
10700,6623,BUNJIL,116.120459,-29.021683,MORAWA LPO,0
10701,6623,GUTHA,116.120459,-29.021683,MORAWA LPO,0
10702,6623,KOOLANOOKA,116.120459,-29.021683,MORAWA LPO,0
10703,6623,MORAWA,116.120459,-29.021683,MORAWA LPO,0
10704,6623,PINTHARUKA,116.120459,-29.021683,MORAWA LPO,0
10705,6625,MERKANOOKA,115.946714,-29.107426,WA Country,0
10706,6627,CANNA,115.902023,-28.850457,MORAWA LPO,0
10707,6628,TARDUN,115.764797,-28.833846,MOORA LPO,0
10708,6630,DEVILS CREEK,115.72384,-27.569679,MULLEWA LPO,0
10709,6630,MULLEWA,115.72384,-27.569679,MULLEWA LPO,0
10710,6630,MURCHISON,115.72384,-27.569679,MULLEWA LPO,0
10711,6630,NERRAMYNE,115.72384,-27.569679,MULLEWA LPO,0
10712,6630,NUNIERRA,115.72384,-27.569679,MULLEWA LPO,0
21795,6630,WEST CASUARINAS,115.2616879,-28.86026775,WA Country,0
10713,6630,WONGOONDY,115.72384,-27.569679,MULLEWA LPO,0
10714,6630,WOOLGORONG,115.72384,-27.569679,MULLEWA LPO,0
10715,6631,PINDAR,115.755437,-28.46368,MULLEWA LPO,0
10716,6632,AMBANIA,115.338356,-28.619887,GERALDTON DC,0
10717,6632,TENINDEWA,115.338356,-28.619887,GERALDTON DC,0
10718,6635,SOUTH MURCHISON,116.689412,-28.150726,YALGOO CPA,0
10719,6635,YALGOO,116.689412,-28.150726,YALGOO CPA,0
10720,6638,COOLADAR HILL,118.157573,-28.612449,MOUNT MAGNET LPO,0
10721,6638,DAGGAR HILLS,118.157573,-28.612449,MOUNT MAGNET LPO,0
10722,6638,MOUNT MAGNET,118.157573,-28.612449,MOUNT MAGNET LPO,0
10723,6638,PAYNESVILLE,118.157573,-28.612449,MOUNT MAGNET LPO,0
10724,6639,SANDSTONE,119.409802,-27.68492,MOUNT MAGNET LPO,0
10725,6640,CUE,117.674648,-27.003199,CUE LPO,0
10726,6640,EAST MURCHISON,117.674648,-27.003199,CUE LPO,0
10727,6640,LAKE AUSTIN,117.674648,-27.003199,CUE LPO,0
10728,6640,REEDY,117.674648,-27.003199,CUE LPO,0
10729,6640,WELD RANGE,117.674648,-27.003199,CUE LPO,0
10730,6642,ANGELO RIVER,118.554936,-25.639378,MEEKATHARRA LPO,0
10731,6642,CAPRICORN,118.554936,-25.639378,MEEKATHARRA LPO,0
21796,6642,KARALUNDI,118.6736205,-26.12516737,WA Country,0
10732,6642,KUMARINA,118.554936,-25.639378,MEEKATHARRA LPO,0
10733,6642,MEEKATHARRA,118.554936,-25.639378,MEEKATHARRA LPO,0
10734,6642,PEAK HILL,118.554936,-25.639378,MEEKATHARRA LPO,0
10735,6646,LAKE CARNEGIE,121.214907,-25.912724,WILUNA LPO,0
10736,6646,LITTLE SANDY DESERT,121.214907,-25.912724,WILUNA LPO,0
10737,6646,WILUNA,121.214907,-25.912724,WILUNA LPO,0
10738,6701,BABBAGE ISLAND,115.15198,-24.734545,CARNARVON POST SHOP,0
10739,6701,BERNIER ISLAND,115.15198,-24.734545,CARNARVON POST SHOP,0
10740,6701,BROCKMAN,115.15198,-24.734545,CARNARVON POST SHOP,0
10741,6701,BROWN RANGE,115.15198,-24.734545,CARNARVON POST SHOP,0
10742,6701,CARBLA,115.15198,-24.734545,CARNARVON POST SHOP,0
10743,6701,CARNARVON,115.15198,-24.734545,CARNARVON POST SHOP,0
10744,6701,CORAL BAY,115.15198,-24.734545,CARNARVON POST SHOP,0
10745,6701,DORRE ISLAND,115.15198,-24.734545,CARNARVON POST SHOP,0
10746,6701,EAST CARNARVON,115.15198,-24.734545,CARNARVON POST SHOP,0
10747,6701,GILROYD,115.15198,-24.734545,CARNARVON POST SHOP,0
10748,6701,GREYS PLAIN,115.15198,-24.734545,CARNARVON POST SHOP,0
10749,6701,INGGARDA,115.15198,-24.734545,CARNARVON POST SHOP,0
10750,6701,KENNEDY RANGE,115.15198,-24.734545,CARNARVON POST SHOP,0
10463,6701,KINGSFORD,115.15198,-24.734545,CARNARVON POST SHOP,0
10464,6701,LYNDON,115.15198,-24.734545,CARNARVON POST SHOP,0
10465,6701,MACLEOD,115.15198,-24.734545,CARNARVON POST SHOP,0
10466,6701,MASSEY BAY,115.15198,-24.734545,CARNARVON POST SHOP,0
10467,6701,MAUDS LANDING,115.15198,-24.734545,Carnarvon,0
10468,6701,MINILYA,115.15198,-24.734545,CARNARVON POST SHOP,0
10469,6701,MORGANTOWN,115.15198,-24.734545,CARNARVON POST SHOP,0
10470,6701,NINGALOO,115.15198,-24.734545,CARNARVON POST SHOP,0
10471,6701,NORTH PLANTATIONS,115.15198,-24.734545,CARNARVON POST SHOP,0
10472,6701,SOUTH CARNARVON,115.15198,-24.734545,CARNARVON POST SHOP,0
10473,6701,SOUTH PLANTATIONS,115.15198,-24.734545,CARNARVON POST SHOP,0
10474,6701,TALISKER,115.15198,-24.734545,CARNARVON POST SHOP,0
10475,6701,WOODLEIGH,115.15198,-24.734545,CARNARVON POST SHOP,0
10476,6701,WOORAMEL,115.15198,-24.734545,CARNARVON POST SHOP,0
10477,6701,YALARDY,115.15198,-24.734545,CARNARVON POST SHOP,0
10478,6701,YANDOO CREEK,115.15198,-24.734545,CARNARVON POST SHOP,0
10479,6705,EAST LYONS RIVER,115.011494,-25.111289,CARNARVON POST SHOP,0
10480,6705,GASCOYNE JUNCTION,115.011494,-25.111289,CARNARVON POST SHOP,0
10481,6705,GASCOYNE RIVER,115.011494,-25.111289,CARNARVON POST SHOP,0
10482,6705,WEST LYONS RIVER,115.011494,-25.111289,CARNARVON POST SHOP,0
10483,6707,CAPE RANGE NATIONAL PARK,113.954791,-22.265028,EXMOUTH LPO,0
10484,6707,EXMOUTH,113.954791,-22.265028,EXMOUTH LPO,0
10485,6707,EXMOUTH GULF,113.954791,-22.265028,EXMOUTH LPO,0
10486,6707,LEARMONTH,113.954791,-22.265028,EXMOUTH LPO,0
10487,6707,NORTH WEST CAPE,113.954791,-22.265028,EXMOUTH LPO,0
10488,6710,CANE,115.448968,-22.133456,ONSLOW LPO,0
10489,6710,ONSLOW,115.448968,-22.133456,ONSLOW LPO,0
10490,6710,PEEDAMULLA,115.448968,-22.133456,ONSLOW LPO,0
10491,6710,TALANDJI,115.448968,-22.133456,ONSLOW LPO,0
10492,6710,YANNARIE,115.448968,-22.133456,ONSLOW LPO,0
10493,6711,THEVENARD ISLAND,115.001086,-21.461934,ONSLOW LPO,0
10494,6712,BARROW ISLAND,115.407335,-20.785813,PERTH MAIL CENTRE,0
10495,6713,DAMPIER,116.709548,-20.676313,KARRATHA,0
10496,6713,DAMPIER ARCHIPELAGO,116.709548,-20.676313,KARRATHA,0
10497,6714,ANTONYMYRE,116.349933,-21.145063,KARRATHA,0
10498,6714,BALLA BALLA,116.349933,-21.145063,KARRATHA,0
10499,6714,BAYNTON,116.349933,-21.145063,KARRATHA,0
10500,6714,BULGARRA,116.349933,-21.145063,KARRATHA,0
10501,6714,BURRUP,116.349933,-21.145063,KARRATHA,0
10502,6714,CLEAVERVILLE,116.349933,-21.145063,KARRATHA,0
10503,6714,COOYA POOYA,116.349933,-21.145063,KARRATHA,0
10504,6714,GAP RIDGE,116.349933,-21.145063,KARRATHA,0
10505,6714,GNOOREA,116.349933,-21.145063,KARRATHA,0
10506,6714,KARRATHA,116.349933,-21.145063,KARRATHA,0
10507,6714,KARRATHA INDUSTRIAL ESTATE,116.349933,-21.145063,KARRATHA,0
10508,6714,MAITLAND,116.349933,-21.145063,KARRATHA,0
10509,6714,MARDIE,116.349933,-21.145063,KARRATHA,0
10510,6714,MILLARS WELL,116.349933,-21.145063,KARRATHA,0
10511,6714,MOUNT ANKETELL,116.349933,-21.145063,KARRATHA,0
10512,6714,MULATAGA,116.349933,-21.145063,KARRATHA,0
10513,6714,NICKOL,116.349933,-21.145063,KARRATHA,0
10514,6714,PEGS CREEK,116.349933,-21.145063,KARRATHA,0
10515,6714,SHERLOCK,116.349933,-21.145063,KARRATHA,0
10516,6714,STOVE HILL,116.349933,-21.145063,KARRATHA,0
10517,6716,FORTESCUE,116.311985,-21.605319,PANNAWONICA LPO,0
10518,6716,HAMERSLEY RANGE,116.311985,-21.605319,PANNAWONICA LPO,0
10519,6716,MILLSTREAM,116.311985,-21.605319,PANNAWONICA LPO,0
10520,6716,PANNAWONICA,116.311985,-21.605319,PANNAWONICA LPO,0
10521,6718,ROEBOURNE,117.740969,-20.971499,ROEBOURNE LPO,0
10522,6718,WHIM CREEK,117.740969,-20.971499,ROEBOURNE LPO,0
10523,6720,COSSACK,117.067614,-20.699288,WICKHAM LPO,0
10524,6720,POINT SAMSON,117.067614,-20.699288,WICKHAM LPO,0
10525,6720,WICKHAM,117.067614,-20.699288,WICKHAM LPO,0
10526,6721,INDEE,118.441716,-20.710799,PORT HEDLAND,0
10527,6721,MUNDABULLANGANA,118.441716,-20.710799,PORT HEDLAND,0
10528,6721,PARDOO,118.441716,-20.710799,PORT HEDLAND,0
10529,6721,PORT HEDLAND,118.441716,-20.710799,PORT HEDLAND,0
10530,6721,REDBANK,118.441716,-20.710799,PORT HEDLAND,0
10531,6721,STRELLEY,118.441716,-20.710799,PORT HEDLAND,0
10532,6721,WALLAREENYA,118.441716,-20.710799,PORT HEDLAND,0
10533,6721,WEDGEFIELD,118.441716,-20.710799,PORT HEDLAND,0
10534,6722,BOODARIE,118.606673,-20.407853,SOUTH HEDLAND,0
10535,6722,DE GREY,118.606673,-20.407853,SOUTH HEDLAND,0
10536,6722,FINUCANE,118.606673,-20.407853,SOUTH HEDLAND,0
10537,6722,PIPPINGARRA,118.606673,-20.407853,SOUTH HEDLAND,0
10538,6722,SOUTH HEDLAND,118.606673,-20.407853,SOUTH HEDLAND,0
10539,6723,GOLDSWORTHY,119.727488,-20.2103,WA Country,0
10540,6725,BILINGURR,122.753792,-18.773365,BROOME,0
10541,6725,BROOME,122.753792,-18.773365,BROOME,0
10542,6725,DAMPIER PENINSULA,122.753792,-18.773365,BROOME,0
10543,6725,DJUGUN,122.753792,-18.773365,BROOME,0
10544,6725,EIGHTY MILE BEACH,122.753792,-18.773365,BROOME,0
10545,6725,GINGERAH,122.753792,-18.773365,BROOME,0
10546,6725,LAGRANGE,122.753792,-18.773365,BROOME,0
10547,6725,MINYIRR,122.753792,-18.773365,BROOME,0
10548,6725,ROEBUCK,122.753792,-18.773365,BROOME,0
10549,6725,WATERBANK,122.753792,-18.773365,BROOME,0
10550,6726,CABLE BEACH,122.196423,-17.950181,BROOME,0
10551,6728,CAMBALLIN,124.591962,-17.090606,DERBY LPO,0
10552,6728,DERBY,124.591962,-17.090606,DERBY,0
10553,6728,GEEGULLY CREEK,124.591962,-17.090606,DERBY,0
10554,6728,KIMBOLTON,124.591962,-17.090606,DERBY,0
10555,6728,KING LEOPOLD RANGES,124.591962,-17.090606,DERBY,0
10556,6728,MEDA,124.591962,-17.090606,DERBY,0
10557,6728,ST GEORGE RANGES,124.591962,-17.090606,DERBY,0
10558,6728,WILLARE,124.591962,-17.090606,DERBY,0
10559,6731,COCKATOO ISLAND,123.610523,-16.09862,DERBY LPO,0
10560,6733,KOOLAN ISLAND,123.753964,-16.134853,DERBY LPO,0
10561,6740,DRYSDALE RIVER,128.397192,-14.962686,WYNDHAM LPO,0
10562,6740,KALUMBURU,128.397192,-14.962686,WYNDHAM LPO,0
10563,6740,MITCHELL PLATEAU,128.397192,-14.962686,WYNDHAM LPO,0
10564,6740,OOMBULGURRI,128.397192,-14.962686,WYNDHAM LPO,0
10565,6740,PRINCE REGENT RIVER,128.397192,-14.962686,WYNDHAM LPO,0
10566,6740,WYNDHAM,128.397192,-14.962686,WA Country,0
10567,6743,CAMBRIDGE GULF,129.662008,-17.293532,KUNUNURRA POST SHOP,0
10568,6743,DURACK,129.662008,-17.293532,KUNUNURRA POST SHOP,0
10569,6743,GIBB,129.662008,-17.293532,KUNUNURRA POST SHOP,0
10570,6743,KUNUNURRA,129.662008,-17.293532,KUNUNURRA POST SHOP,0
10571,6743,LAKE ARGYLE,129.662008,-17.293532,KUNUNURRA POST SHOP,0
10572,6743,WARMUN,129.662008,-17.293532,KUNUNURRA POST SHOP,0
10573,6751,CHICHESTER,117.057776,-22.141251,TOM PRICE LPO,0
10574,6751,INNAWANGA,117.057776,-22.141251,TOM PRICE LPO,0
10575,6751,JUNA DOWNS,117.057776,-22.141251,TOM PRICE LPO,0
10576,6751,KARIJINI,117.057776,-22.141251,TOM PRICE LPO,0
10577,6751,MOUNT SHEILA,117.057776,-22.141251,TOM PRICE LPO,0
10578,6751,MULGA DOWNS,117.057776,-22.141251,TOM PRICE LPO,0
10579,6751,NANUTARRA,117.057776,-22.141251,TOM PRICE LPO,0
10580,6751,ROCKLEA,117.057776,-22.141251,TOM PRICE LPO,0
10581,6751,TOM PRICE,117.057776,-22.141251,TOM PRICE LPO,0
10582,6751,WITTENOOM,117.057776,-22.141251,TOM PRICE LPO,0
10583,6753,NEWMAN,119.714082,-23.154069,NEWMAN POST SHOP,0
10584,6754,PARABURDOO,117.47663,-23.303751,PARABURDOO LPO,0
10585,6758,NULLAGINE,120.282267,-22.055582,NULLAGINE LPO,0
10586,6760,MARBLE BAR,124.383893,-22.026615,MARBLE BAR LPO,0
10587,6761,SHAY GAP,120.469973,-20.403598,WA Country,0
10588,6762,TELFER,122.224801,-21.712224,TELFER LPO,0
10589,6765,FITZROY CROSSING,125.282055,-18.752827,FITZROY CROSSING LPO,0
10590,6765,MOUNT HARDMAN,125.282055,-18.752827,FITZROY CROSSING LPO,0
10591,6770,HALLS CREEK,127.320764,-18.705507,HALLS CREEK LPO,0
10592,6770,MCBEATH,127.320764,-18.705507,HALLS CREEK LPO,0
21797,6770,MUELLER RANGES,126.7424652,-18.40885569,WA Country,0
21798,6770,ORD RIVER,128.002653,-17.88935874,WA Country,0
21799,6770,PURNULULU,128.5465458,-17.4484816,WA Country,0
21800,6770,STURT CREEK,127.9918203,-19.00768993,WA Country,0
21801,6770,TANAMI,127.5009013,-20.80936757,WA Country,0
10593,6798,CHRISTMAS ISLAND,105.64067,-10.487053,CHRISTMAS ISLAND LPO,0
10594,6799,HOME ISLAND COCOS (KEELING) ISLANDS,96.83152,-12.169719,COCOS (KEELING) ISLANDS LPO,0
10595,6799,WEST ISLAND COCOS (KEELING) ISLANDS,96.83152,-12.169719,COCOS (KEELING) ISLANDS LPO,0
10596,6800,PERTH,115.763228,-31.99212,CITY DELIVERY CENTRE,0
10597,6803,NORTHBRIDGE,115.869136,-31.939272,Perth Metro,0
10598,6809,PERTH,115.763228,-31.99212,CITY DELIVERY CENTRE,0
10599,6817,PERTH,115.763228,-31.99212,CITY DELIVERY CENTRE,0
10600,6820,PERTH,115.763228,-31.99212,CITY DELIVERY CENTRE,0
10601,6827,PERTH,115.763228,-31.99212,CITY DELIVERY CENTRE,0
10602,6830,PERTH,115.763228,-31.99212,CITY DELIVERY CENTRE,0
10603,6831,PERTH ST GEORGES TCE,115.857527,-31.95505,CITY DELIVERY CENTRE,0
10604,6832,PERTH EAST ST GEORGES TCE,115.866732,-31.958153,Perth Metro,0
10321,6837,PERTH,115.763228,-31.99212,CITY DELIVERY CENTRE,0
10322,6838,PERTH,115.763228,-31.99212,CITY DELIVERY CENTRE,0
10323,6839,PERTH,115.763228,-31.99212,CITY DELIVERY CENTRE,0
10324,6840,PERTH,115.763228,-31.99212,CITY DELIVERY CENTRE,0
10325,6841,PERTH,115.763228,-31.99212,CITY DELIVERY CENTRE,0
10326,6842,PERTH,115.763228,-31.99212,CITY DELIVERY CENTRE,0
10327,6843,PERTH,115.763228,-31.99212,CITY DELIVERY CENTRE,0
10328,6844,PERTH,115.763228,-31.99212,CITY DELIVERY CENTRE,0
10329,6845,PERTH,115.763228,-31.99212,CITY DELIVERY CENTRE,0
10330,6846,PERTH,115.763228,-31.99212,CITY DELIVERY CENTRE,0
10331,6847,PERTH,115.763228,-31.99212,CITY DELIVERY CENTRE,0
10332,6848,PERTH,115.763228,-31.99212,CITY DELIVERY CENTRE,0
10333,6849,PERTH BC,0,0,Perth Metro,0
10334,6850,CLOISTERS SQUARE,115.332906,-33.663414,PERTH CLOISTERS SQUARE RP,0
22831,6850,CLOISTERS SQUARE PO,0,0,,0
10335,6865,NORTHBRIDGE,115.869136,-31.939272,Perth Metro,0
10336,6872,WEST PERTH,115.876395,-31.94319,WEST PERTH DC,0
10337,6892,EAST PERTH,115.817894,-31.777103,EAST PERTH BC,0
10338,6900,LEEDERVILLE,115.834335,-31.935675,Perth Metro,0
10339,6901,WEST LEEDERVILLE,115.875924,-31.944548,WEST LEEDERVILLE LPO,0
10340,6902,LEEDERVILLE,115.834335,-31.935675,Perth Metro,0
10341,6903,LEEDERVILLE,115.834335,-31.935675,Perth Metro,0
10342,6904,SUBIACO,115.834628,-31.943654,SUBIACO,0
22865,6904,SUBIACO PO,0,0,,0
10343,6905,NORTHLANDS,0,0,Perth Metro,0
22820,6905,NORTHLANDS PO,0,0,,0
10344,6906,NORTH PERTH,115.760961,-31.982001,NORTH PERTH,0
10345,6907,NEDLANDS,115.804692,-31.985791,Perth Metro,0
10346,6909,NEDLANDS,115.804692,-31.985791,Perth Metro,0
10347,6910,CLAREMONT,115.774504,-31.981493,CLAREMONT,0
10348,6911,COTTESLOE,115.761982,-32.403407,NEDLANDS DC,0
10349,6912,MOSMAN PARK,115.763135,-32.011748,MOSMAN PARK LPO,0
10350,6913,WEMBLEY,115.808169,-31.936389,,0
10351,6914,BALCATTA,115.815211,-31.861596,BALCATTA LPO,0
10352,6915,MOUNT HAWTHORN,115.848262,-31.954127,MOUNT HAWTHORN,0
10353,6916,OSBORNE PARK,115.804802,-31.885883,OSBORNE PARK DC,0
10354,6916,OSBORNE PARK DC,115.804802,-31.885883,Perth Metro,0
10355,6917,OSBORNE PARK,115.804802,-31.885883,OSBORNE PARK,0
10356,6918,INNALOO,115.786821,-31.891957,Perth Metro,0
10357,6919,JOONDALUP DC,115.756405,-31.763347,,0
10358,6920,NORTH BEACH,115.775442,-31.859408,NORTH BEACH LPO,0
10359,6921,KARRINYUP,115.791881,-31.882332,KARRINYUP,0
10360,6922,SCARBOROUGH,115.79501,-31.901385,SCARBOROUGH,0
10361,6923,HILLARYS,115.754405,-31.79583,Perth Metro,0
10362,6924,GREENWOOD,115.797347,-32.559825,GREENWOOD,0
10363,6925,WALLISTON DC,116.208263,-32.108961,,0
10364,6926,KALAMUNDA,116.012518,-31.939027,KALAMUNDA,0
10365,6929,MOUNT LAWLEY,115.848262,-31.954127,MOUNT LAWLEY,0
10366,6931,MAYLANDS,115.899589,-31.938107,Perth Metro,0
10367,6932,INGLEWOOD,115.882764,-31.923239,BASSENDEAN DC,0
10368,6933,BAYSWATER,115.896545,-31.907152,BAYSWATER LPO,0
10369,6934,BASSENDEAN,115.921101,-31.915103,BASSENDEAN,0
10370,6935,GUILDFORD,115.921132,-31.923723,GUILDFORD LPO,0
10371,6936,MIDLAND DC,0,0,,0
10372,6937,TUART HILL,115.846807,-31.896748,TUART HILL LPO,0
10373,6938,TUART HILL,115.846807,-31.896748,TUART HILL LPO,0
10374,6939,TUART HILL,115.846807,-31.896748,TUART HILL LPO,0
10375,6940,TUART HILL,115.846807,-31.896748,TUART HILL LPO,0
10376,6941,MIRRABOOKA,115.855186,-31.842045,MIRRABOOKA,0
10377,6942,BASSENDEAN DC,115.942572,-31.901801,,0
10378,6943,MORLEY,115.89292,-31.887921,BASSENDEAN DC,0
10379,6944,MALAGA,115.895533,-31.864862,MALAGA LPO,0
10380,6945,MALAGA DC,0,0,,0
10381,6946,WANNEROO,115.715081,-31.617559,WANNEROO,0
10382,6947,WANGARA DC,115.845329,-31.69444,,0
10383,6951,SOUTH PERTH,115.821722,-32.068705,SOUTH PERTH,0
10384,6952,COMO,115.817919,-31.891696,COMO LPO,0
10385,6953,APPLECROSS,115.837525,-32.024363,,0
10386,6954,BOORAGOON,115.825994,-32.040061,Perth Metro,0
10387,6955,WILLETTON,115.890779,-32.061501,,0
10388,6956,MELVILLE,115.853588,-31.988065,MELVILLE,0
10389,6957,PALMYRA,115.783732,-32.038228,Perth Metro,0
10390,6958,ROYAL AUSTRALIAN NAVY WARSHIPS,0,0,,0
10391,6959,FREMANTLE,115.986396,-32.067114,FREMANTLE,0
10392,6960,MYAREE BC,0,0,,0
10393,6961,PALMYRA DC,115.783732,-32.038228,,0
10394,6963,HAMILTON HILL,115.788706,-32.076945,HAMILTON HILL,0
10395,6964,SUCCESS,115.860179,-32.022746,SOUTH LAKE LPO,0
10396,6965,BIBRA LAKE DC,115.798722,-32.084784,,0
10397,6966,KWINANA,115.859834,-32.143195,KWINANA,0
10398,6967,ROCKINGHAM DC,115.75773,-32.281957,,0
10399,6968,ROCKINGHAM,115.782689,-32.107766,ROCKINGHAM,0
10400,6969,ROCKINGHAM BEACH,115.745072,-32.264021,ROCKINGHAM BEACH LPO,0
10401,6970,CANNING VALE DC,115.890779,-32.061501,,0
10402,6979,VICTORIA PARK,115.896195,-31.954583,VICTORIA PARK,0
10403,6980,CANNINGTON,115.967142,-32.017663,Perth Metro,0
10404,6981,EAST VICTORIA PARK,115.876964,-31.951832,VICTORIA PARK EAST,0
10405,6982,BENTLEY,116.169125,-31.869817,BENTLEY,0
10406,6983,BENTLEY DC,115.904425,-32.005644,,0
10407,6984,BELMONT,115.933458,-31.965766,BELMONT LPO,0
10408,6985,CLOVERDALE,115.600155,-33.625285,CLOVERDALE,0
10409,6986,WELSHPOOL DC,115.945564,-31.992082,,0
10410,6987,CANNINGTON,115.967142,-32.017663,Perth Metro,0
10411,6988,THORNLIE,115.964764,-32.050009,THORNLIE,0
10412,6989,MADDINGTON,116.009575,-32.039597,MADDINGTON,0
10413,6990,GOSNELLS,116.008461,-32.060407,GOSNELLS,0
10414,6991,KELMSCOTT,116.095955,-32.09788,Perth Metro,0
10415,6992,ARMADALE,115.920395,-31.964503,ARMADALE,0
10416,6997,KELMSCOTT DC,116.095955,-32.09788,,0
